Relative Time (s),src IP,dst IP,IP protocol,TCP src port,TCP dst port,UDP src port,UDP dst port,Frame Length
40.87867039,IP C,IP B,6,48018,443,,,66
40.88643128,IP B,IP A,6,22,8864,,,110
40.95927089,IP A,IP B,6,8864,22,,,66
41.03073855,IP C,IP B,6,48018,443,,,401
41.03105363,IP B,IP C,6,443,48018,,,101
41.03196678,IP B,IP C,6,443,48018,,,509
41.03270128,IP C,IP B,6,48018,443,,,66
41.03359328,IP C,IP B,6,48018,443,,,66
41.11699494,IP C,IP B,6,48018,443,,,1130
41.11702004,IP C,IP B,6,48018,443,,,137
41.11705769,IP B,IP C,6,443,48018,,,66
41.11761074,IP B,IP C,6,443,48018,,,4376
41.1190327,IP B,IP C,6,443,48018,,,3019
41.11916786,IP C,IP B,6,48018,443,,,66
41.1205788,IP C,IP B,6,48018,443,,,66
41.15908245,IP C,IP B,6,48018,443,,,140
41.15963025,IP B,IP C,6,443,48018,,,6791
41.16126865,IP C,IP B,6,48018,443,,,66
41.21505379,IP C,IP B,6,48018,443,,,278
41.21529325,IP B,IP C,6,443,48018,,,101
41.21615457,IP B,IP C,6,443,48018,,,768
41.21774687,IP C,IP B,6,48018,443,,,66
41.27074227,IP C,IP B,6,48018,443,,,901
41.27097692,IP B,IP C,6,443,48018,,,101
41.27247574,IP B,IP C,6,443,48018,,,2175
41.27402677,IP C,IP B,6,48018,443,,,66
41.39852255,IP B,IP A,6,22,8864,,,110
41.45058233,IP C,IP B,6,48018,443,,,757
41.45086795,IP B,IP C,6,443,48018,,,101
41.45223421,IP B,IP C,6,443,48018,,,2351
41.45380288,IP C,IP B,6,48018,443,,,66
41.47092307,IP A,IP B,6,8864,22,,,66
41.55244483,IP C,IP B,6,48018,443,,,278
41.55279278,IP B,IP C,6,443,48018,,,101
41.55355231,IP B,IP C,6,443,48018,,,1587
41.55509167,IP C,IP B,6,48018,443,,,66
41.65553405,IP C,IP B,6,48018,443,,,278
41.65579624,IP B,IP C,6,443,48018,,,101
41.69991975,IP C,IP B,6,48018,443,,,66
41.91053714,IP B,IP A,6,22,8864,,,110
42.05407679,IP A,IP B,6,8864,22,,,66
42.42244696,IP B,IP A,6,22,8864,,,110
42.5671111,IP A,IP B,6,8864,22,,,66
42.9344671,IP B,IP A,6,22,8864,,,110
43.00867958,IP A,IP B,6,8864,22,,,66
43.44644079,IP B,IP A,6,22,8864,,,110
43.61661736,IP C,IP B,6,48018,443,,,861
43.61690625,IP B,IP C,6,443,48018,,,101
43.61810795,IP B,IP C,6,443,48018,,,1232
43.6184107,IP C,IP B,6,48018,443,,,66
43.61969115,IP C,IP B,6,48018,443,,,66
43.63694295,IP A,IP B,6,8864,22,,,66
43.95846113,IP B,IP A,6,22,8864,,,110
44.10108358,IP A,IP B,6,8864,22,,,66
44.47041976,IP B,IP A,6,22,8864,,,110
44.61113949,IP A,IP B,6,8864,22,,,66
44.62472375,IP C,IP B,6,48018,443,,,856
44.62508677,IP B,IP C,6,443,48018,,,101
44.62664277,IP C,IP B,6,48018,443,,,66
44.62879322,IP B,IP C,6,443,48018,,,1231
44.63038626,IP C,IP B,6,48018,443,,,66
44.98251523,IP B,IP A,6,22,8864,,,110
45.13349721,IP A,IP B,6,8864,22,,,66
45.49444471,IP B,IP A,6,22,8864,,,110
45.63633718,IP A,IP B,6,8864,22,,,66
46.00633849,IP B,IP A,6,22,8864,,,110
46.07891454,IP A,IP B,6,8864,22,,,66
46.51843933,IP B,IP A,6,22,8864,,,110
46.65683277,IP A,IP B,6,8864,22,,,66
47.03055434,IP B,IP A,6,22,8864,,,110
47.1721308,IP A,IP B,6,8864,22,,,66
47.54242289,IP B,IP A,6,22,8864,,,110
47.68421077,IP A,IP B,6,8864,22,,,66
48.05447556,IP B,IP A,6,22,8864,,,110
48.19310375,IP A,IP B,6,8864,22,,,66
48.56646764,IP B,IP A,6,22,8864,,,110
48.70626798,IP A,IP B,6,8864,22,,,66
49.0784948,IP B,IP A,6,22,8864,,,110
49.15102324,IP A,IP B,6,8864,22,,,66
49.59044064,IP B,IP A,6,22,8864,,,110
49.72900182,IP A,IP B,6,8864,22,,,66
50.102453,IP B,IP A,6,22,8864,,,110
50.24241544,IP A,IP B,6,8864,22,,,66
50.61443743,IP B,IP A,6,22,8864,,,110
50.753902,IP A,IP B,6,8864,22,,,66
51.12644681,IP B,IP A,6,22,8864,,,110
51.1906773,IP C,IP B,6,48018,443,,,423
51.19097125,IP B,IP C,6,443,48018,,,101
51.19181415,IP B,IP C,6,443,48018,,,558
51.19246986,IP C,IP B,6,48018,443,,,66
51.1932925,IP C,IP B,6,48018,443,,,66
51.19907076,IP A,IP B,6,8864,22,,,66
51.63843775,IP B,IP A,6,22,8864,,,110
51.7757059,IP A,IP B,6,8864,22,,,66
52.150415,IP B,IP A,6,22,8864,,,110
52.28697906,IP A,IP B,6,8864,22,,,66
52.36661472,IP A,IP B,6,6138,443,,,123
52.36665643,IP A,IP B,6,6138,443,,,105
52.36671424,IP B,IP A,6,443,6138,,,66
52.36796016,IP B,IP A,6,443,6138,,,2922
52.36796977,IP B,IP A,6,443,6138,,,2922
52.36800474,IP B,IP A,6,443,6138,,,2922
52.36803688,IP B,IP A,6,443,6138,,,2922
52.36807148,IP B,IP A,6,443,6138,,,2922
52.40714319,IP A,IP B,6,6138,443,,,66
52.40717879,IP B,IP A,6,443,6138,,,2922
52.40719332,IP A,IP B,6,6138,443,,,66
52.40719645,IP A,IP B,6,6138,443,,,66
52.40722052,IP B,IP A,6,443,6138,,,742
52.4076801,IP A,IP B,6,6138,443,,,66
52.40798376,IP A,IP B,6,6138,443,,,66
52.40801144,IP A,IP B,6,6138,443,,,66
52.40826282,IP A,IP B,6,6138,443,,,66
52.44912535,IP A,IP B,6,6138,443,,,66
52.44915223,IP A,IP B,6,6138,443,,,66
52.44916145,IP A,IP B,6,6138,443,,,66
52.66250762,IP B,IP A,6,22,8864,,,110
52.79901642,IP A,IP B,6,8864,22,,,66
53.17444496,IP B,IP A,6,22,8864,,,110
53.31036545,IP A,IP B,6,8864,22,,,66
53.44868174,IP A,IP B,6,6138,443,,,139
53.4487195,IP A,IP B,6,6138,443,,,307
53.44876849,IP B,IP A,6,443,6138,,,66
53.4489973,IP B,IP A,6,443,6138,,,101
53.44995604,IP B,IP A,6,443,6138,,,758
53.4880588,IP A,IP B,6,6138,443,,,66
53.48808302,IP A,IP B,6,6138,443,,,66
53.65985578,IP A,IP B,6,6138,443,,,136
53.65988272,IP A,IP B,6,6138,443,,,283
53.659926,IP B,IP A,6,443,6138,,,66
53.66016358,IP B,IP A,6,443,6138,,,101
53.66109364,IP B,IP A,6,443,6138,,,405
53.68647244,IP B,IP A,6,22,8864,,,110
53.69896969,IP A,IP B,6,6138,443,,,66
53.69920224,IP A,IP B,6,6138,443,,,66
53.81483812,IP A,IP B,6,6138,443,,,139
53.81486491,IP A,IP B,6,6138,443,,,288
53.8148927,IP B,IP A,6,443,6138,,,66
53.81510749,IP B,IP A,6,443,6138,,,101
53.81583006,IP B,IP A,6,443,6138,,,760
53.83280047,IP A,IP B,6,8864,22,,,66
53.85581013,IP A,IP B,6,6138,443,,,66
53.85583779,IP A,IP B,6,6138,443,,,66
54.02781952,IP A,IP B,6,6138,443,,,139
54.0278463,IP A,IP B,6,6138,443,,,321
54.02789287,IP B,IP A,6,443,6138,,,66
54.02813606,IP B,IP A,6,443,6138,,,101
54.02899935,IP B,IP A,6,443,6138,,,569
54.06866505,IP A,IP B,6,6138,443,,,66
54.06868772,IP A,IP B,6,6138,443,,,66
54.19850464,IP B,IP A,6,22,8864,,,110
54.20561993,IP A,IP B,6,6138,443,,,140
54.20564407,IP A,IP B,6,6138,443,,,330
54.2056835,IP B,IP A,6,443,6138,,,66
54.205907,IP B,IP A,6,443,6138,,,101
54.20668488,IP B,IP A,6,443,6138,,,509
54.24677833,IP A,IP B,6,6138,443,,,66
54.24680088,IP A,IP B,6,6138,443,,,66
54.33491876,IP A,IP B,6,8864,22,,,66
54.36731075,IP A,IP B,6,6138,443,,,140
54.36734809,IP A,IP B,6,6138,443,,,621
54.36741144,IP B,IP A,6,443,6138,,,66
54.36763544,IP B,IP A,6,443,6138,,,101
54.36886267,IP B,IP A,6,443,6138,,,2922
54.36890019,IP B,IP A,6,443,6138,,,163
54.40695365,IP A,IP B,6,6138,443,,,66
54.40752291,IP A,IP B,6,6138,443,,,66
54.4077702,IP A,IP B,6,6138,443,,,66
54.40778961,IP A,IP B,6,6138,443,,,66
54.48019409,IP A,IP B,6,6138,443,,,139
54.48022936,IP A,IP B,6,6138,443,,,207
54.48026466,IP B,IP A,6,443,6138,,,66
54.48050528,IP B,IP A,6,443,6138,,,101
54.5194199,IP A,IP B,6,6138,443,,,66
54.71055501,IP B,IP A,6,22,8864,,,110
54.78420152,IP A,IP B,6,8864,22,,,66
54.91799717,IP A,IP B,6,6138,443,,,140
54.91803711,IP A,IP B,6,6138,443,,,651
54.91807474,IP B,IP A,6,443,6138,,,66
54.91832416,IP B,IP A,6,443,6138,,,101
54.91922043,IP B,IP A,6,443,6138,,,354
54.92168945,IP B,IP A,6,443,6138,,,768
54.92519342,IP A,IP B,6,6138,443,,,137
54.92555152,IP B,IP A,6,443,6138,,,2922
54.92556226,IP B,IP A,6,443,6138,,,1485
54.95811442,IP A,IP B,6,6138,443,,,66
54.95814305,IP A,IP B,6,6138,443,,,66
54.95923948,IP A,IP B,6,6138,443,,,66
54.96359754,IP A,IP B,6,6138,443,,,66
54.96385361,IP A,IP B,6,6138,443,,,66
54.96529181,IP A,IP B,6,6138,443,,,66
55.05172692,,,,,,,,56
55.05174286,,,,,,,,42
55.05497099,IP A,IP B,6,6138,443,,,140
55.05499786,IP A,IP B,6,6138,443,,,822
55.0550438,IP B,IP A,6,443,6138,,,66
55.0552736,IP B,IP A,6,443,6138,,,101
55.0566924,IP B,IP C,6,443,48018,,,1205
55.05704115,IP B,IP A,6,443,6138,,,2922
55.05708963,IP B,IP A,6,443,6138,,,167
55.05820196,IP C,IP B,6,48018,443,,,66
55.09458949,IP A,IP B,6,6138,443,,,66
55.09542507,IP A,IP B,6,6138,443,,,78
55.09570484,IP A,IP B,6,6138,443,,,66
55.09573671,IP A,IP B,6,6138,443,,,66
55.09576777,IP A,IP B,6,6138,443,,,66
55.22251562,IP B,IP A,6,22,8864,,,110
55.26967918,IP C,IP B,6,48018,443,,,637
55.26998401,IP B,IP C,6,443,48018,,,101
55.27089744,IP B,IP C,6,443,48018,,,4410
55.27090841,IP B,IP C,6,443,48018,,,3938
55.27106505,IP B,IP C,6,443,48018,,,2083
55.27146256,IP C,IP B,6,48018,443,,,66
55.27242318,IP C,IP B,6,48018,443,,,66
55.27245671,IP C,IP B,6,48018,443,,,66
55.2725028,IP C,IP B,6,48018,443,,,66
55.27256682,IP C,IP B,6,48018,443,,,66
55.29438437,IP A,IP B,6,8864,22,,,66
55.3020879,,,,,,,,56
55.30209975,,,,,,,,42
55.42314604,IP C,IP B,6,51676,443,,,74
55.42319153,IP B,IP C,6,443,51676,,,74
55.42586716,IP C,IP B,6,51676,443,,,66
55.48103279,IP C,IP B,6,48018,443,,,1514
55.4810688,IP C,IP B,6,48018,443,,,2962
55.48108403,IP B,IP C,6,443,48018,,,66
55.48109409,IP C,IP B,6,48018,443,,,1514
55.48112061,IP C,IP B,6,48018,443,,,1514
55.48112707,IP B,IP C,6,443,48018,,,66
55.48116563,IP C,IP B,6,48018,443,,,1166
55.48140299,IP B,IP C,6,443,48018,,,101
55.48307416,IP C,IP B,6,48018,443,,,66
55.4887499,IP B,IP C,6,443,48018,,,1587
55.49022907,IP C,IP B,6,48018,443,,,66
55.49638635,IP C,IP B,6,51676,443,,,609
55.49640308,IP B,IP C,6,443,51676,,,66
55.49764656,IP B,IP C,6,443,51676,,,307
55.50021114,IP C,IP B,6,51676,443,,,66
55.57277268,IP C,IP B,6,51676,443,,,146
55.57280168,IP B,IP C,6,443,51676,,,66
55.57306537,IP C,IP B,6,51676,443,,,116
55.5730708,IP B,IP C,6,443,51676,,,66
55.57312588,IP B,IP C,6,443,51676,,,305
55.57361143,IP B,IP C,6,443,51676,,,176
55.57567075,IP C,IP B,6,51676,443,,,66
55.57620737,IP C,IP B,6,51676,443,,,66
55.58329379,IP C,IP B,6,48018,443,,,278
55.5835094,IP B,IP C,6,443,48018,,,101
55.58429938,IP B,IP C,6,443,48018,,,3078
55.58502004,IP C,IP B,6,48018,443,,,66
55.58578812,IP C,IP B,6,48018,443,,,66
55.58579553,IP C,IP B,6,48018,443,,,66
55.64175469,IP A,IP B,6,6138,443,,,140
55.64193502,IP B,IP A,6,443,6138,,,101
55.64264966,IP A,IP B,6,6138,443,,,1031
55.64417664,IP B,IP A,6,443,6138,,,2922
55.64418484,IP B,IP A,6,443,6138,,,2922
55.64421881,IP B,IP A,6,443,6138,,,2922
55.64425383,IP B,IP A,6,443,6138,,,2922
55.64434966,IP B,IP A,6,443,6138,,,417
55.64852269,IP C,IP B,6,51676,443,,,196
55.64853319,IP B,IP C,6,443,51676,,,66
55.64945753,IP B,IP C,6,443,51676,,,172
55.652023,IP C,IP B,6,51676,443,,,66
55.68030942,IP C,IP B,6,48018,443,,,278
55.68035404,IP A,IP B,6,6138,443,,,66
55.68060324,IP B,IP C,6,443,48018,,,101
55.68127721,IP B,IP C,6,443,48018,,,860
55.68207006,IP C,IP B,6,48018,443,,,66
55.68274275,IP C,IP B,6,48018,443,,,66
55.68298137,IP A,IP B,6,6138,443,,,66
55.68300966,IP A,IP B,6,6138,443,,,66
55.68304322,IP A,IP B,6,6138,443,,,66
55.68323669,IP A,IP B,6,6138,443,,,66
55.68326201,IP A,IP B,6,6138,443,,,66
55.68382544,IP A,IP B,6,6138,443,,,66
55.72491104,IP C,IP B,6,51676,443,,,200
55.72493408,IP C,IP B,6,51676,443,,,200
55.72497457,IP B,IP C,6,443,51676,,,66
55.72506061,IP C,IP B,6,51676,443,,,228
55.72604768,IP B,IP C,6,443,51676,,,254
55.72862469,IP C,IP B,6,51676,443,,,66
55.73454695,IP B,IP A,6,22,8864,,,110
55.77436817,IP C,IP B,6,51676,443,,,228
55.80934233,IP A,IP B,6,8864,22,,,66
55.81592931,IP B,IP C,6,443,51676,,,66
55.90104759,IP C,IP B,6,48018,443,,,1514
55.90108717,IP C,IP B,6,48018,443,,,788
55.90110266,IP B,IP C,6,443,48018,,,66
55.90136474,IP B,IP C,6,443,48018,,,101
55.9027454,IP B,IP C,6,443,48018,,,558
55.9028294,IP C,IP B,6,48018,443,,,66
55.90420805,IP C,IP B,6,48018,443,,,66
56.00380463,IP C,IP B,6,48018,443,,,278
56.00408574,IP B,IP C,6,443,48018,,,101
56.00486947,IP B,IP C,6,443,48018,,,582
56.00558219,IP C,IP B,6,48018,443,,,66
56.00637507,IP C,IP B,6,48018,443,,,66
56.1062144,IP C,IP B,6,48018,443,,,278
56.10652539,IP B,IP C,6,443,48018,,,101
56.10802316,IP C,IP B,6,48018,443,,,66
56.14728339,IP A,IP B,6,6262,443,,,78
56.14732688,IP B,IP A,6,443,6262,,,74
56.21389034,IP A,IP B,6,6262,443,,,66
56.21415026,IP A,IP B,6,6262,443,,,609
56.21416901,IP B,IP A,6,443,6262,,,66
56.21513977,IP B,IP A,6,443,6262,,,307
56.24645788,IP B,IP A,6,22,8864,,,110
56.28157786,IP A,IP B,6,6262,443,,,66
56.2821026,IP A,IP B,6,6262,443,,,146
56.28211801,IP B,IP A,6,443,6262,,,66
56.28239513,IP B,IP A,6,443,6262,,,305
56.28264423,IP A,IP B,6,6262,443,,,116
56.28265008,IP B,IP A,6,443,6262,,,66
56.28312995,IP B,IP A,6,443,6262,,,176
56.31986491,IP A,IP B,6,8864,22,,,66
56.34783553,IP A,IP B,6,6262,443,,,66
56.3484029,IP A,IP B,6,6262,443,,,66
56.34928771,IP A,IP B,6,6262,443,,,196
56.3493069,IP B,IP A,6,443,6262,,,66
56.35022314,IP B,IP A,6,443,6262,,,172
56.3779747,IP A,IP B,6,6264,443,,,78
56.37802398,IP B,IP A,6,443,6264,,,74
56.38785348,IP A,IP B,17,,,6263,10000,146
56.39090154,IP B,IP A,17,,,10000,6263,146
56.41729178,IP A,IP B,6,6262,443,,,66
56.42318522,IP A,IP B,6,6264,443,,,66
56.4250428,IP A,IP B,6,6264,443,,,609
56.42506859,IP B,IP A,6,443,6264,,,66
56.42603518,IP B,IP A,6,443,6264,,,307
56.46550579,IP A,IP B,17,,,6263,10000,201
56.47253055,IP A,IP B,6,6264,443,,,66
56.47272596,IP A,IP B,6,6264,443,,,146
56.47273912,IP B,IP A,6,443,6264,,,66
56.47301637,IP B,IP A,6,443,6264,,,305
56.47360056,IP A,IP B,6,6264,443,,,116
56.4736085,IP B,IP A,6,443,6264,,,66
56.47419986,IP B,IP A,6,443,6264,,,176
56.4881808,IP A,IP B,17,,,6263,10000,146
56.48858071,IP B,IP A,17,,,10000,6263,146
56.52155281,IP A,IP B,6,6264,443,,,66
56.52158142,IP A,IP B,6,6264,443,,,66
56.52159057,IP A,IP B,6,6264,443,,,196
56.52160806,IP B,IP A,6,443,6264,,,66
56.52271556,IP B,IP A,6,443,6264,,,172
56.53772734,IP A,IP B,17,,,6263,10000,146
56.53811917,IP B,IP A,17,,,10000,6263,146
56.56589614,IP A,IP B,6,6138,443,,,141
56.56609105,IP B,IP A,6,443,6138,,,101
56.56654188,IP A,IP B,6,6138,443,,,1494
56.56685968,IP A,IP B,6,6138,443,,,1521
56.56687018,IP B,IP A,6,443,6138,,,66
56.56712136,IP A,IP B,6,6138,443,,,1494
56.56738359,IP A,IP B,6,6138,443,,,93
56.56739047,IP B,IP A,6,443,6138,,,78
56.56741378,IP A,IP B,6,6138,443,,,1494
56.56742248,IP B,IP A,6,443,6138,,,66
56.56744283,IP A,IP B,6,6138,443,,,1494
56.56771105,IP A,IP B,6,6138,443,,,93
56.56771797,IP B,IP A,6,443,6138,,,78
56.56773349,IP A,IP B,6,6138,443,,,1494
56.56774483,IP B,IP A,6,443,6138,,,66
56.5677713,IP A,IP B,6,6138,443,,,1494
56.56800693,IP A,IP B,6,6138,443,,,93
56.5680148,IP B,IP A,6,443,6138,,,78
56.56803312,IP A,IP B,6,6138,443,,,1494
56.56804127,IP B,IP A,6,443,6138,,,66
56.5680654,IP A,IP B,6,6138,443,,,1494
56.56822358,IP A,IP B,6,6264,443,,,66
56.56830722,IP A,IP B,6,6138,443,,,93
56.56831278,IP B,IP A,6,443,6138,,,78
56.56837376,IP A,IP B,6,6138,443,,,793
56.56837837,IP B,IP A,6,443,6138,,,86
56.56838407,IP A,IP B,6,6138,443,,,1494
56.56839125,IP B,IP A,6,443,6138,,,78
56.56840413,IP A,IP B,6,6138,443,,,1494
56.56840941,IP B,IP A,6,443,6138,,,66
56.56846524,IP A,IP B,6,6138,443,,,93
56.5684706,IP B,IP A,6,443,6138,,,78
56.5684781,IP A,IP B,6,6138,443,,,1494
56.56848189,IP B,IP A,6,443,6138,,,78
56.56849812,IP A,IP B,6,6138,443,,,1494
56.56849818,IP A,IP B,6,6138,443,,,1494
56.56850481,IP B,IP A,6,443,6138,,,66
56.56868145,IP A,IP B,6,6138,443,,,93
56.56868785,IP B,IP A,6,443,6138,,,78
56.56873345,IP A,IP B,6,6138,443,,,1494
56.56874128,IP B,IP A,6,443,6138,,,66
56.56876547,IP A,IP B,6,6138,443,,,2905
56.56877058,IP B,IP A,6,443,6138,,,66
56.57276792,IP B,IP C,6,443,48018,,,7306
56.57277875,IP B,IP C,6,443,48018,,,1042
56.57289878,IP B,IP C,6,443,48018,,,4004
56.5743183,IP C,IP B,6,48018,443,,,66
56.57433907,IP C,IP B,6,48018,443,,,78
56.57436512,IP C,IP B,6,48018,443,,,66
56.57438847,IP C,IP B,6,48018,443,,,66
56.57441547,IP C,IP B,6,48018,443,,,66
56.57584417,IP B,IP A,6,443,6138,,,2922
56.57587981,IP B,IP A,6,443,6138,,,547
56.60761522,IP A,IP B,6,6138,443,,,66
56.61163212,IP B,IP A,17,,,10000,6263,154
56.61358186,IP A,IP B,17,,,6263,10000,201
56.61505065,IP A,IP B,6,6138,443,,,66
56.61505893,IP A,IP B,6,6138,443,,,66
56.6150778,IP A,IP B,6,6138,443,,,66
56.68304951,IP A,IP B,6,6138,443,,,136
56.68322292,IP B,IP A,6,443,6138,,,101
56.68331487,IP A,IP B,6,6138,443,,,207
56.68420307,IP B,IP A,6,443,6138,,,2922
56.68422417,IP B,IP A,6,443,6138,,,2922
56.68423494,IP B,IP A,6,443,6138,,,2360
56.68465861,IP A,IP B,17,,,6263,10000,106
56.69295139,IP B,IP A,17,,,10000,6263,158
56.72172149,IP A,IP B,6,6138,443,,,66
56.72341754,IP A,IP B,6,6138,443,,,66
56.72342809,IP A,IP B,6,6138,443,,,66
56.72367913,IP A,IP B,6,6138,443,,,66
56.72370382,IP A,IP B,6,6138,443,,,66
56.75852622,IP B,IP A,6,22,8864,,,110
56.76543684,IP A,IP B,17,,,6263,10000,106
56.76677065,IP B,IP A,17,,,10000,6263,131
56.76705236,IP B,IP A,17,,,10000,6263,400
56.76726808,IP C,IP B,6,51698,443,,,74
56.7672944,IP B,IP C,6,443,51698,,,74
56.76779379,IP B,IP A,17,,,10000,6263,179
56.76786745,IP B,IP A,17,,,10000,6263,77
56.76790784,IP B,IP A,17,,,10000,6263,67
56.77044771,IP B,IP A,17,,,10000,6263,158
56.77056439,IP B,IP A,17,,,10000,6263,131
56.77058145,IP B,IP A,17,,,10000,6263,400
56.77059007,IP B,IP A,17,,,10000,6263,179
56.77060735,IP B,IP A,17,,,10000,6263,77
56.77061461,IP B,IP A,17,,,10000,6263,67
56.77095075,IP C,IP B,6,51698,443,,,66
56.81722142,IP C,IP B,6,48018,443,,,1514
56.81726637,IP C,IP B,6,48018,443,,,2962
56.81728055,IP B,IP C,6,443,48018,,,66
56.81728995,IP C,IP B,6,48018,443,,,1514
56.81737182,IP C,IP B,6,48018,443,,,2962
56.81737831,IP B,IP C,6,443,48018,,,66
56.81738637,IP C,IP B,6,48018,443,,,1514
56.81745056,IP C,IP B,6,48018,443,,,1758
56.81745789,IP B,IP C,6,443,48018,,,66
56.81760233,IP B,IP C,6,443,48018,,,101
56.81907563,IP C,IP B,6,48018,443,,,66
56.8209061,IP B,IP C,6,443,48018,,,7306
56.8209171,IP B,IP C,6,443,48018,,,720
56.82160824,IP C,IP B,6,51698,443,,,609
56.82162103,IP B,IP C,6,443,51698,,,66
56.82244696,IP C,IP B,6,48018,443,,,66
56.82246353,IP C,IP B,6,48018,443,,,66
56.82249321,IP C,IP B,6,48018,443,,,66
56.8226005,IP B,IP C,6,443,51698,,,307
56.82629736,IP C,IP B,6,51698,443,,,66
56.83168665,IP A,IP B,6,8864,22,,,66
56.84168067,IP A,IP B,17,,,6263,10000,588
56.84169941,IP A,IP B,17,,,6263,10000,106
56.84811446,IP B,IP A,17,,,10000,6263,56
56.84814406,IP B,IP A,17,,,10000,6263,103
56.87774563,IP C,IP B,6,51698,443,,,146
56.87777343,IP B,IP C,6,443,51698,,,66
56.87806589,IP B,IP C,6,443,51698,,,305
56.87843061,IP C,IP B,6,51698,443,,,116
56.87843819,IP B,IP C,6,443,51698,,,66
56.87891452,IP B,IP C,6,443,51698,,,176
56.88176321,IP C,IP B,6,51698,443,,,66
56.88260112,IP C,IP B,6,51698,443,,,66
56.92823072,IP A,IP B,17,,,6263,10000,123
56.92881811,IP B,IP A,17,,,10000,6263,435
56.9345594,IP C,IP B,6,51698,443,,,196
56.93457256,IP B,IP C,6,443,51698,,,66
56.93487691,IP A,IP B,17,,,6263,10000,82
56.93555281,IP B,IP C,6,443,51698,,,172
56.93655569,IP A,IP B,17,,,6263,10000,82
56.93922429,IP C,IP B,6,51698,443,,,66
56.93976943,IP A,IP B,17,,,6263,10000,269
56.94002953,IP A,IP B,17,,,6263,10000,306
56.94466726,IP A,IP B,17,,,6263,10000,110
56.94497465,IP A,IP B,17,,,6263,10000,306
56.95048529,IP A,IP B,17,,,6263,10000,271
56.95660244,IP A,IP B,17,,,6263,10000,271
56.96180576,IP A,IP B,17,,,6263,10000,271
56.96228535,IP B,IP A,17,,,10000,6263,90
56.96239714,IP A,IP B,17,,,6263,10000,306
56.96712524,IP A,IP B,17,,,6263,10000,112
56.96739958,IP A,IP B,17,,,6263,10000,271
56.97264721,IP A,IP B,17,,,6263,10000,271
56.97727505,IP A,IP B,17,,,6263,10000,271
56.98251573,IP C,IP B,6,48018,443,,,1120
56.98278177,IP B,IP C,6,443,48018,,,101
56.98353803,IP A,IP B,6,6138,443,,,140
56.98391319,IP B,IP A,6,443,6138,,,101
56.98423915,IP C,IP B,6,48018,443,,,66
56.98471981,IP A,IP B,6,6138,443,,,459
56.98568641,IP B,IP A,6,443,6138,,,2922
56.98569551,IP B,IP A,6,443,6138,,,2922
56.98574219,IP B,IP A,6,443,6138,,,2922
56.98578682,IP B,IP A,6,443,6138,,,2922
56.98583897,IP B,IP A,6,443,6138,,,1105
56.9930667,IP A,IP B,17,,,6263,10000,113
56.99412615,IP C,IP B,6,51698,443,,,200
56.99413647,IP C,IP B,6,51698,443,,,200
56.99415625,IP B,IP C,6,443,51698,,,66
56.99466379,IP C,IP B,6,51698,443,,,220
56.99481369,IP A,IP B,17,,,6263,10000,690
56.99519115,IP B,IP C,6,443,51698,,,254
56.99612519,IP B,IP A,17,,,10000,6263,90
56.99625771,IP A,IP B,17,,,6263,10000,201
56.99678397,IP A,IP B,17,,,6263,10000,203
56.99679721,IP A,IP B,17,,,6263,10000,203
56.99681644,IP A,IP B,17,,,6263,10000,203
56.99708599,IP A,IP B,17,,,6263,10000,203
56.99886163,IP A,IP B,17,,,6263,10000,203
56.99887018,IP C,IP B,6,51698,443,,,66
56.99943474,IP A,IP B,17,,,6263,10000,203
56.99972783,IP A,IP B,17,,,6263,10000,203
57.00003206,IP A,IP B,17,,,6263,10000,427
57.00033218,IP A,IP B,17,,,6263,10000,271
57.00034972,IP A,IP B,17,,,6263,10000,306
57.00045703,IP B,IP A,17,,,10000,6263,111
57.00120249,IP A,IP B,17,,,6263,10000,203
57.00149615,IP A,IP B,17,,,6263,10000,271
57.00181266,IP A,IP B,17,,,6263,10000,203
57.00210173,IP A,IP B,17,,,6263,10000,271
57.00327133,IP A,IP B,17,,,6263,10000,203
57.00354653,IP A,IP B,17,,,6263,10000,271
57.00356094,IP A,IP B,17,,,6263,10000,203
57.00358197,IP A,IP B,17,,,6263,10000,271
57.00559933,IP A,IP B,17,,,6263,10000,113
57.00589828,IP A,IP B,17,,,6263,10000,203
57.00619397,IP A,IP B,17,,,6263,10000,271
57.00653112,IP A,IP B,17,,,6263,10000,203
57.00682628,IP A,IP B,17,,,6263,10000,271
57.00705257,IP A,IP B,17,,,6263,10000,203
57.00707175,IP A,IP B,17,,,6263,10000,271
57.00733428,IP A,IP B,17,,,6263,10000,203
57.00735384,IP A,IP B,17,,,6263,10000,271
57.00972245,IP A,IP B,17,,,6263,10000,203
57.0100451,IP A,IP B,17,,,6263,10000,271
57.01029847,IP A,IP B,17,,,6263,10000,203
57.0103138,IP A,IP B,17,,,6263,10000,271
57.01058758,IP A,IP B,17,,,6263,10000,203
57.01060184,IP A,IP B,17,,,6263,10000,271
57.01089987,IP A,IP B,17,,,6263,10000,203
57.01121135,IP A,IP B,17,,,6263,10000,271
57.01386404,IP A,IP B,17,,,6263,10000,203
57.0141613,IP A,IP B,17,,,6263,10000,271
57.01417463,IP A,IP B,17,,,6263,10000,203
57.01445333,IP A,IP B,17,,,6263,10000,271
57.01446565,IP A,IP B,17,,,6263,10000,203
57.01475542,IP A,IP B,17,,,6263,10000,271
57.0147632,IP A,IP B,17,,,6263,10000,203
